document_number,posting_date,period,company_code,profit_center,cost_center,gl_account,amount,debit_credit,document_type,source
4900004823,2026-09-07,2026-09-01,1000,,CC200,600100,115362.91,D,SA,Payroll/AP
4900004824,2026-09-10,2026-09-01,1000,,CC200,600200,45076.44,D,SA,Payroll/AP
4900004825,2026-09-19,2026-09-01,1000,,CC200,630000,49923.14,D,SA,Payroll/AP
4900004826,2026-09-26,2026-09-01,1000,,CC200,640000,25247.31,D,SA,Payroll/AP
4900004827,2026-09-10,2026-09-01,1000,,CC200,620000,12707.42,D,SA,Payroll/AP
4900004828,2026-09-24,2026-09-01,1000,,CC200,660000,21955.42,D,SA,Payroll/AP
4900004829,2026-09-20,2026-09-01,2000,,CC200,600000,305940.13,D,SA,Payroll/AP
4900004830,2026-09-08,2026-09-01,2000,,CC200,600100,61376.76,D,SA,Payroll/AP
4900004831,2026-09-15,2026-09-01,2000,,CC200,600200,23311.16,D,SA,Payroll/AP
4900004832,2026-09-12,2026-09-01,2000,,CC200,630000,24171.66,D,SA,Payroll/AP
4900004833,2026-09-19,2026-09-01,2000,,CC200,640000,13664.56,D,SA,Payroll/AP
4900004834,2026-09-16,2026-09-01,2000,,CC200,620000,6074.12,D,SA,Payroll/AP
4900004835,2026-09-25,2026-09-01,2000,,CC200,660000,12243.08,D,SA,Payroll/AP
4900004836,2026-09-25,2026-09-01,3000,,CC200,600000,149185.83,D,SA,Payroll/AP
4900004837,2026-09-07,2026-09-01,3000,,CC200,600100,31257.09,D,SA,Payroll/AP
4900004838,2026-09-24,2026-09-01,3000,,CC200,600200,12222.2,D,SA,Payroll/AP
4900004839,2026-09-18,2026-09-01,3000,,CC200,630000,14412.45,D,SA,Payroll/AP
4900004840,2026-09-25,2026-09-01,3000,,CC200,640000,5916.18,D,SA,Payroll/AP
4900004841,2026-09-26,2026-09-01,3000,,CC200,620000,3171.87,D,SA,Payroll/AP
4900004842,2026-09-08,2026-09-01,3000,,CC200,660000,6495.68,D,SA,Payroll/AP
4900004843,2026-09-05,2026-09-01,1000,,CC300,600000,87096.1,D,SA,Payroll/AP
4900004844,2026-09-01,2026-09-01,1000,,CC300,600100,17970.1,D,SA,Payroll/AP
4900004845,2026-09-14,2026-09-01,1000,,CC300,600200,6755.37,D,SA,Payroll/AP
4900004846,2026-09-01,2026-09-01,1000,,CC300,650000,20848.02,D,SA,Payroll/AP
4900004847,2026-09-08,2026-09-01,1000,,CC300,630000,3544.47,D,SA,Payroll/AP
4900004848,2026-09-18,2026-09-01,1000,,CC300,640000,3594.61,D,SA,Payroll/AP
4900004849,2026-09-12,2026-09-01,1000,,CC300,660000,3345.41,D,SA,Payroll/AP
4900004850,2026-09-21,2026-09-01,2000,,CC300,600000,48050.81,D,SA,Payroll/AP
4900004851,2026-09-27,2026-09-01,2000,,CC300,600100,9617.96,D,SA,Payroll/AP
4900004852,2026-09-23,2026-09-01,2000,,CC300,600200,3651.21,D,SA,Payroll/AP
4900004853,2026-09-01,2026-09-01,2000,,CC300,650000,9786.98,D,SA,Payroll/AP
4900004854,2026-09-11,2026-09-01,2000,,CC300,630000,3194.99,D,SA,Payroll/AP
4900004855,2026-09-01,2026-09-01,2000,,CC300,640000,1975.05,D,SA,Payroll/AP
4900004856,2026-09-25,2026-09-01,2000,,CC300,660000,1749.91,D,SA,Payroll/AP
4900004857,2026-09-22,2026-09-01,3000,,CC300,600000,23928.67,D,SA,Payroll/AP
4900004858,2026-09-13,2026-09-01,3000,,CC300,600100,4905.51,D,SA,Payroll/AP
4900004859,2026-09-28,2026-09-01,3000,,CC300,600200,1789.73,D,SA,Payroll/AP
4900004860,2026-09-24,2026-09-01,3000,,CC300,650000,4487.81,D,SA,Payroll/AP
4900004861,2026-09-24,2026-09-01,3000,,CC300,630000,1328.29,D,SA,Payroll/AP
4900004862,2026-09-10,2026-09-01,3000,,CC300,640000,809.93,D,SA,Payroll/AP
4900004863,2026-09-04,2026-09-01,3000,,CC300,660000,976.86,D,SA,Payroll/AP
4900004864,2026-09-07,2026-09-01,1000,,CC400,600000,162762.15,D,SA,Payroll/AP
4900004865,2026-09-17,2026-09-01,1000,,CC400,600100,32579.0,D,SA,Payroll/AP
4900004866,2026-09-08,2026-09-01,1000,,CC400,600200,12364.11,D,SA,Payroll/AP
4900004867,2026-09-14,2026-09-01,1000,,CC400,630000,11984.16,D,SA,Payroll/AP
4900004868,2026-09-16,2026-09-01,1000,,CC400,620000,4436.25,D,SA,Payroll/AP
4900004869,2026-09-02,2026-09-01,1000,,CC400,640000,6205.05,D,SA,Payroll/AP
4900004870,2026-09-05,2026-09-01,2000,,CC400,600000,87567.37,D,SA,Payroll/AP
4900004871,2026-09-23,2026-09-01,2000,,CC400,600100,18075.99,D,SA,Payroll/AP
4900004872,2026-09-09,2026-09-01,2000,,CC400,600200,6698.85,D,SA,Payroll/AP
4900004873,2026-09-03,2026-09-01,2000,,CC400,630000,4453.0,D,SA,Payroll/AP
4900004874,2026-09-02,2026-09-01,2000,,CC400,620000,2716.77,D,SA,Payroll/AP
4900004875,2026-09-08,2026-09-01,2000,,CC400,640000,3436.63,D,SA,Payroll/AP
4900004876,2026-09-28,2026-09-01,3000,,CC400,600000,44697.87,D,SA,Payroll/AP
4900004877,2026-09-17,2026-09-01,3000,,CC400,600100,9085.83,D,SA,Payroll/AP
4900004878,2026-09-14,2026-09-01,3000,,CC400,600200,3360.98,D,SA,Payroll/AP
4900004879,2026-09-23,2026-09-01,3000,,CC400,630000,2789.76,D,SA,Payroll/AP
4900004880,2026-09-12,2026-09-01,3000,,CC400,620000,955.19,D,SA,Payroll/AP
4900004881,2026-09-15,2026-09-01,3000,,CC400,640000,2093.94,D,SA,Payroll/AP
4900004882,2026-09-24,2026-09-01,1000,,CC500,600000,104264.84,D,SA,Payroll/AP
4900004883,2026-09-03,2026-09-01,1000,,CC500,600100,21476.49,D,SA,Payroll/AP
4900004884,2026-09-19,2026-09-01,1000,,CC500,600200,8151.0,D,SA,Payroll/AP
4900004885,2026-09-04,2026-09-01,1000,,CC500,500000,541487.77,D,SA,Payroll/AP
4900004886,2026-09-17,2026-09-01,1000,,CC500,500100,205883.53,D,SA,Payroll/AP
4900004887,2026-09-05,2026-09-01,2000,,CC500,600000,57258.29,D,SA,Payroll/AP
4900004888,2026-09-21,2026-09-01,2000,,CC500,600100,12345.15,D,SA,Payroll/AP
4900004889,2026-09-27,2026-09-01,2000,,CC500,600200,4582.16,D,SA,Payroll/AP
4900004890,2026-09-13,2026-09-01,2000,,CC500,500000,277625.8,D,SA,Payroll/AP
4900004891,2026-09-03,2026-09-01,2000,,CC500,500100,120984.26,D,SA,Payroll/AP
4900004892,2026-09-19,2026-09-01,3000,,CC500,600000,30301.49,D,SA,Payroll/AP
4900004893,2026-09-19,2026-09-01,3000,,CC500,600100,6190.86,D,SA,Payroll/AP
4900004894,2026-09-02,2026-09-01,3000,,CC500,600200,2193.81,D,SA,Payroll/AP
4900004895,2026-09-14,2026-09-01,3000,,CC500,500000,150825.28,D,SA,Payroll/AP
4900004896,2026-09-22,2026-09-01,3000,,CC500,500100,57739.89,D,SA,Payroll/AP
4900004897,2026-10-05,2026-10-01,1000,,CC100,600000,292510.67,D,SA,Payroll/AP
4900004898,2026-10-08,2026-10-01,1000,,CC100,600100,57398.44,D,SA,Payroll/AP
4900004899,2026-10-10,2026-10-01,1000,,CC100,600200,22202.52,D,SA,Payroll/AP
4900004900,2026-10-09,2026-10-01,1000,,CC100,610000,119394.31,D,SA,Payroll/AP
4900004901,2026-10-28,2026-10-01,1000,,CC100,620000,20102.69,D,SA,Payroll/AP
4900004902,2026-10-11,2026-10-01,1000,,CC100,630000,16443.09,D,SA,Payroll/AP
4900004903,2026-10-26,2026-10-01,1000,,CC100,640000,8828.4,D,SA,Payroll/AP
4900004904,2026-10-13,2026-10-01,2000,,CC100,600000,157904.77,D,SA,Payroll/AP
4900004905,2026-10-23,2026-10-01,2000,,CC100,600100,33132.08,D,SA,Payroll/AP
4900004906,2026-10-27,2026-10-01,2000,,CC100,600200,12106.51,D,SA,Payroll/AP
4900004907,2026-10-24,2026-10-01,2000,,CC100,610000,76053.98,D,SA,Payroll/AP
4900004908,2026-10-11,2026-10-01,2000,,CC100,620000,10482.17,D,SA,Payroll/AP
4900004909,2026-10-11,2026-10-01,2000,,CC100,630000,8378.04,D,SA,Payroll/AP
4900004910,2026-10-15,2026-10-01,2000,,CC100,640000,5911.09,D,SA,Payroll/AP
4900004911,2026-10-09,2026-10-01,3000,,CC100,600000,77065.31,D,SA,Payroll/AP
4900004912,2026-10-08,2026-10-01,3000,,CC100,600100,15839.07,D,SA,Payroll/AP
4900004913,2026-10-03,2026-10-01,3000,,CC100,600200,6162.14,D,SA,Payroll/AP
4900004914,2026-10-07,2026-10-01,3000,,CC100,610000,35511.94,D,SA,Payroll/AP
4900004915,2026-10-05,2026-10-01,3000,,CC100,620000,4993.15,D,SA,Payroll/AP
4900004916,2026-10-25,2026-10-01,3000,,CC100,630000,3878.92,D,SA,Payroll/AP
4900004917,2026-10-25,2026-10-01,3000,,CC100,640000,2945.25,D,SA,Payroll/AP
4900004918,2026-10-19,2026-10-01,1000,,CC200,600000,588634.08,D,SA,Payroll/AP
4900004919,2026-10-04,2026-10-01,1000,,CC200,600100,117476.13,D,SA,Payroll/AP
4900004920,2026-10-05,2026-10-01,1000,,CC200,600200,43161.37,D,SA,Payroll/AP
4900004921,2026-10-04,2026-10-01,1000,,CC200,630000,55590.59,D,SA,Payroll/AP
4900004922,2026-10-06,2026-10-01,1000,,CC200,640000,21721.13,D,SA,Payroll/AP
4900004923,2026-10-15,2026-10-01,1000,,CC200,620000,11122.54,D,SA,Payroll/AP
4900004924,2026-10-15,2026-10-01,1000,,CC200,660000,23957.9,D,SA,Payroll/AP
4900004925,2026-10-11,2026-10-01,2000,,CC200,600000,314955.49,D,SA,Payroll/AP
4900004926,2026-10-14,2026-10-01,2000,,CC200,600100,65006.65,D,SA,Payroll/AP
4900004927,2026-10-04,2026-10-01,2000,,CC200,600200,23665.83,D,SA,Payroll/AP
4900004928,2026-10-18,2026-10-01,2000,,CC200,630000,27655.71,D,SA,Payroll/AP
4900004929,2026-10-12,2026-10-01,2000,,CC200,640000,12857.32,D,SA,Payroll/AP
4900004930,2026-10-25,2026-10-01,2000,,CC200,620000,5116.88,D,SA,Payroll/AP
4900004931,2026-10-07,2026-10-01,2000,,CC200,660000,12240.35,D,SA,Payroll/AP
4900004932,2026-10-15,2026-10-01,3000,,CC200,600000,157860.11,D,SA,Payroll/AP
4900004933,2026-10-10,2026-10-01,3000,,CC200,600100,32343.1,D,SA,Payroll/AP
4900004934,2026-10-15,2026-10-01,3000,,CC200,600200,12370.04,D,SA,Payroll/AP
4900004935,2026-10-09,2026-10-01,3000,,CC200,630000,14611.28,D,SA,Payroll/AP
4900004936,2026-10-28,2026-10-01,3000,,CC200,640000,6954.94,D,SA,Payroll/AP
4900004937,2026-10-04,2026-10-01,3000,,CC200,620000,2728.64,D,SA,Payroll/AP
4900004938,2026-10-03,2026-10-01,3000,,CC200,660000,6100.51,D,SA,Payroll/AP
4900004939,2026-10-06,2026-10-01,1000,,CC300,600000,88572.71,D,SA,Payroll/AP
4900004940,2026-10-26,2026-10-01,1000,,CC300,600100,17750.23,D,SA,Payroll/AP
4900004941,2026-10-22,2026-10-01,1000,,CC300,600200,6931.89,D,SA,Payroll/AP
4900004942,2026-10-10,2026-10-01,1000,,CC300,650000,20957.48,D,SA,Payroll/AP
4900004943,2026-10-27,2026-10-01,1000,,CC300,630000,4526.82,D,SA,Payroll/AP
4900004944,2026-10-23,2026-10-01,1000,,CC300,640000,3572.65,D,SA,Payroll/AP
4900004945,2026-10-23,2026-10-01,1000,,CC300,660000,3415.27,D,SA,Payroll/AP
4900004946,2026-10-20,2026-10-01,2000,,CC300,600000,47678.02,D,SA,Payroll/AP
4900004947,2026-10-02,2026-10-01,2000,,CC300,600100,9560.41,D,SA,Payroll/AP
4900004948,2026-10-07,2026-10-01,2000,,CC300,600200,3668.12,D,SA,Payroll/AP
4900004949,2026-10-27,2026-10-01,2000,,CC300,650000,8006.86,D,SA,Payroll/AP
4900004950,2026-10-28,2026-10-01,2000,,CC300,630000,2903.12,D,SA,Payroll/AP
4900004951,2026-10-11,2026-10-01,2000,,CC300,640000,1838.91,D,SA,Payroll/AP
4900004952,2026-10-05,2026-10-01,2000,,CC300,660000,1828.14,D,SA,Payroll/AP
4900004953,2026-10-03,2026-10-01,3000,,CC300,600000,24614.23,D,SA,Payroll/AP
4900004954,2026-10-23,2026-10-01,3000,,CC300,600100,4849.56,D,SA,Payroll/AP
4900004955,2026-10-08,2026-10-01,3000,,CC300,600200,1831.79,D,SA,Payroll/AP
4900004956,2026-10-12,2026-10-01,3000,,CC300,650000,4682.46,D,SA,Payroll/AP
4900004957,2026-10-13,2026-10-01,3000,,CC300,630000,1367.8,D,SA,Payroll/AP
4900004958,2026-10-17,2026-10-01,3000,,CC300,640000,976.82,D,SA,Payroll/AP
4900004959,2026-10-02,2026-10-01,3000,,CC300,660000,941.71,D,SA,Payroll/AP
4900004960,2026-10-22,2026-10-01,1000,,CC400,600000,161782.4,D,SA,Payroll/AP
4900004961,2026-10-10,2026-10-01,1000,,CC400,600100,33399.6,D,SA,Payroll/AP
4900004962,2026-10-09,2026-10-01,1000,,CC400,600200,12475.5,D,SA,Payroll/AP
4900004963,2026-10-27,2026-10-01,1000,,CC400,630000,9288.01,D,SA,Payroll/AP
4900004964,2026-10-06,2026-10-01,1000,,CC400,620000,4160.88,D,SA,Payroll/AP
4900004965,2026-10-01,2026-10-01,1000,,CC400,640000,5545.64,D,SA,Payroll/AP
4900004966,2026-10-13,2026-10-01,2000,,CC400,600000,88314.4,D,SA,Payroll/AP
4900004967,2026-10-28,2026-10-01,2000,,CC400,600100,17912.58,D,SA,Payroll/AP
4900004968,2026-10-15,2026-10-01,2000,,CC400,600200,7126.88,D,SA,Payroll/AP
4900004969,2026-10-18,2026-10-01,2000,,CC400,630000,5629.47,D,SA,Payroll/AP
4900004970,2026-10-24,2026-10-01,2000,,CC400,620000,1943.33,D,SA,Payroll/AP
4900004971,2026-10-18,2026-10-01,2000,,CC400,640000,3345.71,D,SA,Payroll/AP
4900004972,2026-10-08,2026-10-01,3000,,CC400,600000,44187.29,D,SA,Payroll/AP
4900004973,2026-10-04,2026-10-01,3000,,CC400,600100,9271.11,D,SA,Payroll/AP
4900004974,2026-10-15,2026-10-01,3000,,CC400,600200,3324.42,D,SA,Payroll/AP
4900004975,2026-10-04,2026-10-01,3000,,CC400,630000,2359.78,D,SA,Payroll/AP
4900004976,2026-10-26,2026-10-01,3000,,CC400,620000,1212.96,D,SA,Payroll/AP
4900004977,2026-10-26,2026-10-01,3000,,CC400,640000,1449.82,D,SA,Payroll/AP
4900004978,2026-10-05,2026-10-01,1000,,CC500,600000,108806.93,D,SA,Payroll/AP
4900004979,2026-10-04,2026-10-01,1000,,CC500,600100,22399.77,D,SA,Payroll/AP
4900004980,2026-10-01,2026-10-01,1000,,CC500,600200,8431.66,D,SA,Payroll/AP
4900004981,2026-10-02,2026-10-01,1000,,CC500,500000,526476.24,D,SA,Payroll/AP
4900004982,2026-10-27,2026-10-01,1000,,CC500,500100,196654.89,D,SA,Payroll/AP
4900004983,2026-10-25,2026-10-01,2000,,CC500,600000,59384.95,D,SA,Payroll/AP
4900004984,2026-10-08,2026-10-01,2000,,CC500,600100,12245.09,D,SA,Payroll/AP
4900004985,2026-10-05,2026-10-01,2000,,CC500,600200,4606.96,D,SA,Payroll/AP
4900004986,2026-10-07,2026-10-01,2000,,CC500,500000,270558.91,D,SA,Payroll/AP
4900004987,2026-10-27,2026-10-01,2000,,CC500,500100,119837.14,D,SA,Payroll/AP
4900004988,2026-10-13,2026-10-01,3000,,CC500,600000,30359.79,D,SA,Payroll/AP
4900004989,2026-10-12,2026-10-01,3000,,CC500,600100,6172.38,D,SA,Payroll/AP
4900004990,2026-10-22,2026-10-01,3000,,CC500,600200,2317.44,D,SA,Payroll/AP
4900004991,2026-10-21,2026-10-01,3000,,CC500,500000,112772.01,D,SA,Payroll/AP
4900004992,2026-10-21,2026-10-01,3000,,CC500,500100,57703.62,D,SA,Payroll/AP
4900004993,2026-11-03,2026-11-01,1000,,CC100,600000,295591.17,D,SA,Payroll/AP
4900004994,2026-11-19,2026-11-01,1000,,CC100,600100,60933.7,D,SA,Payroll/AP
4900004995,2026-11-19,2026-11-01,1000,,CC100,600200,22209.94,D,SA,Payroll/AP
4900004996,2026-11-09,2026-11-01,1000,,CC100,610000,122718.87,D,SA,Payroll/AP
4900004997,2026-11-27,2026-11-01,1000,,CC100,620000,17690.68,D,SA,Payroll/AP
4900004998,2026-11-03,2026-11-01,1000,,CC100,630000,15819.93,D,SA,Payroll/AP
4900004999,2026-11-01,2026-11-01,1000,,CC100,640000,12425.14,D,SA,Payroll/AP
4900005000,2026-11-03,2026-11-01,2000,,CC100,600000,158705.54,D,SA,Payroll/AP
4900005001,2026-11-07,2026-11-01,2000,,CC100,600100,33418.49,D,SA,Payroll/AP
4900005002,2026-11-21,2026-11-01,2000,,CC100,600200,12338.82,D,SA,Payroll/AP
4900005003,2026-11-15,2026-11-01,2000,,CC100,610000,70906.77,D,SA,Payroll/AP
4900005004,2026-11-26,2026-11-01,2000,,CC100,620000,10040.2,D,SA,Payroll/AP
4900005005,2026-11-05,2026-11-01,2000,,CC100,630000,8818.26,D,SA,Payroll/AP
4900005006,2026-11-03,2026-11-01,2000,,CC100,640000,6354.58,D,SA,Payroll/AP
4900005007,2026-11-28,2026-11-01,3000,,CC100,600000,83646.28,D,SA,Payroll/AP
4900005008,2026-11-27,2026-11-01,3000,,CC100,600100,16131.51,D,SA,Payroll/AP
4900005009,2026-11-26,2026-11-01,3000,,CC100,600200,6217.98,D,SA,Payroll/AP
4900005010,2026-11-11,2026-11-01,3000,,CC100,610000,33999.76,D,SA,Payroll/AP
4900005011,2026-11-04,2026-11-01,3000,,CC100,620000,4682.69,D,SA,Payroll/AP
4900005012,2026-11-02,2026-11-01,3000,,CC100,630000,4098.35,D,SA,Payroll/AP
4900005013,2026-11-15,2026-11-01,3000,,CC100,640000,3119.37,D,SA,Payroll/AP
4900005014,2026-11-02,2026-11-01,1000,,CC200,600000,618459.89,D,SA,Payroll/AP
4900005015,2026-11-06,2026-11-01,1000,,CC200,600100,119426.21,D,SA,Payroll/AP
4900005016,2026-11-19,2026-11-01,1000,,CC200,600200,43934.34,D,SA,Payroll/AP
4900005017,2026-11-14,2026-11-01,1000,,CC200,630000,53873.83,D,SA,Payroll/AP
4900005018,2026-11-27,2026-11-01,1000,,CC200,640000,17812.4,D,SA,Payroll/AP
4900005019,2026-11-24,2026-11-01,1000,,CC200,620000,11134.26,D,SA,Payroll/AP
4900005020,2026-11-13,2026-11-01,1000,,CC200,660000,22493.2,D,SA,Payroll/AP
4900005021,2026-11-16,2026-11-01,2000,,CC200,600000,324108.2,D,SA,Payroll/AP
4900005022,2026-11-01,2026-11-01,2000,,CC200,600100,66718.05,D,SA,Payroll/AP
4900005023,2026-11-13,2026-11-01,2000,,CC200,600200,24294.22,D,SA,Payroll/AP
4900005024,2026-11-22,2026-11-01,2000,,CC200,630000,28200.39,D,SA,Payroll/AP
4900005025,2026-11-14,2026-11-01,2000,,CC200,640000,11330.61,D,SA,Payroll/AP
4900005026,2026-11-06,2026-11-01,2000,,CC200,620000,5443.24,D,SA,Payroll/AP
4900005027,2026-11-12,2026-11-01,2000,,CC200,660000,12460.83,D,SA,Payroll/AP
4900005028,2026-11-07,2026-11-01,3000,,CC200,600000,154921.59,D,SA,Payroll/AP
4900005029,2026-11-06,2026-11-01,3000,,CC200,600100,32338.99,D,SA,Payroll/AP
4900005030,2026-11-09,2026-11-01,3000,,CC200,600200,11985.14,D,SA,Payroll/AP
4900005031,2026-11-09,2026-11-01,3000,,CC200,630000,15050.83,D,SA,Payroll/AP
4900005032,2026-11-15,2026-11-01,3000,,CC200,640000,7215.71,D,SA,Payroll/AP
4900005033,2026-11-05,2026-11-01,3000,,CC200,620000,2659.22,D,SA,Payroll/AP
4900005034,2026-11-02,2026-11-01,3000,,CC200,660000,5547.77,D,SA,Payroll/AP
4900005035,2026-11-20,2026-11-01,1000,,CC300,600000,88388.33,D,SA,Payroll/AP
4900005036,2026-11-20,2026-11-01,1000,,CC300,600100,18182.05,D,SA,Payroll/AP
4900005037,2026-11-20,2026-11-01,1000,,CC300,600200,6845.94,D,SA,Payroll/AP
4900005038,2026-11-08,2026-11-01,1000,,CC300,650000,16279.77,D,SA,Payroll/AP
4900005039,2026-11-21,2026-11-01,1000,,CC300,630000,4452.91,D,SA,Payroll/AP
4900005040,2026-11-10,2026-11-01,1000,,CC300,640000,3533.31,D,SA,Payroll/AP
4900005041,2026-11-16,2026-11-01,1000,,CC300,660000,3585.36,D,SA,Payroll/AP
4900005042,2026-11-14,2026-11-01,2000,,CC300,600000,46575.01,D,SA,Payroll/AP
4900005043,2026-11-18,2026-11-01,2000,,CC300,600100,9869.25,D,SA,Payroll/AP
4900005044,2026-11-16,2026-11-01,2000,,CC300,600200,3744.42,D,SA,Payroll/AP
4900005045,2026-11-02,2026-11-01,2000,,CC300,650000,8465.54,D,SA,Payroll/AP
4900005046,2026-11-03,2026-11-01,2000,,CC300,630000,2915.96,D,SA,Payroll/AP
4900005047,2026-11-09,2026-11-01,2000,,CC300,640000,1745.78,D,SA,Payroll/AP
4900005048,2026-11-13,2026-11-01,2000,,CC300,660000,1860.39,D,SA,Payroll/AP
4900005049,2026-11-05,2026-11-01,3000,,CC300,600000,24504.63,D,SA,Payroll/AP
4900005050,2026-11-14,2026-11-01,3000,,CC300,600100,4912.52,D,SA,Payroll/AP
4900005051,2026-11-07,2026-11-01,3000,,CC300,600200,1795.39,D,SA,Payroll/AP
4900005052,2026-11-21,2026-11-01,3000,,CC300,650000,4460.82,D,SA,Payroll/AP
4900005053,2026-11-26,2026-11-01,3000,,CC300,630000,1370.77,D,SA,Payroll/AP
4900005054,2026-11-17,2026-11-01,3000,,CC300,640000,900.72,D,SA,Payroll/AP
4900005055,2026-11-08,2026-11-01,3000,,CC300,660000,892.67,D,SA,Payroll/AP
4900005056,2026-11-21,2026-11-01,1000,,CC400,600000,167027.02,D,SA,Payroll/AP
4900005057,2026-11-26,2026-11-01,1000,,CC400,600100,33416.64,D,SA,Payroll/AP
4900005058,2026-11-18,2026-11-01,1000,,CC400,600200,12485.98,D,SA,Payroll/AP
4900005059,2026-11-26,2026-11-01,1000,,CC400,630000,10669.35,D,SA,Payroll/AP
4900005060,2026-11-01,2026-11-01,1000,,CC400,620000,4528.99,D,SA,Payroll/AP
4900005061,2026-11-13,2026-11-01,1000,,CC400,640000,7809.57,D,SA,Payroll/AP
4900005062,2026-11-26,2026-11-01,2000,,CC400,600000,91256.16,D,SA,Payroll/AP
4900005063,2026-11-23,2026-11-01,2000,,CC400,600100,18841.71,D,SA,Payroll/AP
4900005064,2026-11-12,2026-11-01,2000,,CC400,600200,6835.58,D,SA,Payroll/AP
4900005065,2026-11-16,2026-11-01,2000,,CC400,630000,5164.21,D,SA,Payroll/AP
4900005066,2026-11-18,2026-11-01,2000,,CC400,620000,2316.17,D,SA,Payroll/AP
4900005067,2026-11-26,2026-11-01,2000,,CC400,640000,3489.73,D,SA,Payroll/AP
4900005068,2026-11-16,2026-11-01,3000,,CC400,600000,43571.47,D,SA,Payroll/AP
4900005069,2026-11-12,2026-11-01,3000,,CC400,600100,9102.75,D,SA,Payroll/AP
4900005070,2026-11-19,2026-11-01,3000,,CC400,600200,3452.9,D,SA,Payroll/AP
4900005071,2026-11-17,2026-11-01,3000,,CC400,630000,2957.5,D,SA,Payroll/AP
4900005072,2026-11-11,2026-11-01,3000,,CC400,620000,1199.43,D,SA,Payroll/AP
4900005073,2026-11-13,2026-11-01,3000,,CC400,640000,1762.61,D,SA,Payroll/AP
4900005074,2026-11-09,2026-11-01,1000,,CC500,600000,109751.38,D,SA,Payroll/AP
4900005075,2026-11-06,2026-11-01,1000,,CC500,600100,22509.97,D,SA,Payroll/AP
4900005076,2026-11-01,2026-11-01,1000,,CC500,600200,8324.38,D,SA,Payroll/AP
4900005077,2026-11-11,2026-11-01,1000,,CC500,500000,586315.01,D,SA,Payroll/AP
4900005078,2026-11-20,2026-11-01,1000,,CC500,500100,213509.24,D,SA,Payroll/AP
4900005079,2026-11-08,2026-11-01,2000,,CC500,600000,60444.58,D,SA,Payroll/AP
4900005080,2026-11-01,2026-11-01,2000,,CC500,600100,12223.54,D,SA,Payroll/AP
4900005081,2026-11-26,2026-11-01,2000,,CC500,600200,4944.81,D,SA,Payroll/AP
4900005082,2026-11-25,2026-11-01,2000,,CC500,500000,243207.99,D,SA,Payroll/AP
4900005083,2026-11-09,2026-11-01,2000,,CC500,500100,111757.25,D,SA,Payroll/AP
4900005084,2026-11-02,2026-11-01,3000,,CC500,600000,30167.66,D,SA,Payroll/AP
4900005085,2026-11-26,2026-11-01,3000,,CC500,600100,6210.87,D,SA,Payroll/AP
4900005086,2026-11-16,2026-11-01,3000,,CC500,600200,2345.54,D,SA,Payroll/AP
4900005087,2026-11-17,2026-11-01,3000,,CC500,500000,158518.53,D,SA,Payroll/AP
4900005088,2026-11-12,2026-11-01,3000,,CC500,500100,60448.46,D,SA,Payroll/AP
4900005089,2026-12-25,2026-12-01,1000,,CC100,600000,292211.55,D,SA,Payroll/AP
4900005090,2026-12-19,2026-12-01,1000,,CC100,600100,60919.46,D,SA,Payroll/AP
4900005091,2026-12-08,2026-12-01,1000,,CC100,600200,23104.17,D,SA,Payroll/AP
4900005092,2026-12-06,2026-12-01,1000,,CC100,610000,161653.49,D,SA,Payroll/AP
4900005093,2026-12-04,2026-12-01,1000,,CC100,620000,16460.87,D,SA,Payroll/AP
4900005094,2026-12-08,2026-12-01,1000,,CC100,630000,17149.5,D,SA,Payroll/AP
4900005095,2026-12-22,2026-12-01,1000,,CC100,640000,11687.97,D,SA,Payroll/AP
4900005096,2026-12-08,2026-12-01,2000,,CC100,600000,165634.39,D,SA,Payroll/AP
4900005097,2026-12-09,2026-12-01,2000,,CC100,600100,33348.18,D,SA,Payroll/AP
4900005098,2026-12-18,2026-12-01,2000,,CC100,600200,12320.0,D,SA,Payroll/AP
4900005099,2026-12-27,2026-12-01,2000,,CC100,610000,78587.0,D,SA,Payroll/AP
4900005100,2026-12-26,2026-12-01,2000,,CC100,620000,11126.0,D,SA,Payroll/AP
4900005101,2026-12-24,2026-12-01,2000,,CC100,630000,9166.15,D,SA,Payroll/AP
4900005102,2026-12-02,2026-12-01,2000,,CC100,640000,6257.23,D,SA,Payroll/AP
4900005103,2026-12-25,2026-12-01,3000,,CC100,600000,80053.86,D,SA,Payroll/AP
4900005104,2026-12-08,2026-12-01,3000,,CC100,600100,16102.53,D,SA,Payroll/AP
4900005105,2026-12-19,2026-12-01,3000,,CC100,600200,6334.9,D,SA,Payroll/AP
4900005106,2026-12-28,2026-12-01,3000,,CC100,610000,37898.93,D,SA,Payroll/AP
4900005107,2026-12-26,2026-12-01,3000,,CC100,620000,4692.34,D,SA,Payroll/AP
4900005108,2026-12-13,2026-12-01,3000,,CC100,630000,3931.39,D,SA,Payroll/AP
4900005109,2026-12-12,2026-12-01,3000,,CC100,640000,2970.92,D,SA,Payroll/AP
4900005110,2026-12-27,2026-12-01,1000,,CC200,600000,575677.91,D,SA,Payroll/AP
4900005111,2026-12-28,2026-12-01,1000,,CC200,600100,119707.09,D,SA,Payroll/AP
4900005112,2026-12-06,2026-12-01,1000,,CC200,600200,44601.6,D,SA,Payroll/AP
